Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_049901.1	4873488	4878571	1	minus	14-3-3-like protein A	LOC108988028	108988028	protein-coding	XM_018961120.2	XP_018816665.1	264	
NC_049901.1	4880508	4883598	1	plus	uncharacterized protein DDB_G0275933-like	LOC108988030	108988030	protein-coding	XM_018961125.2	XP_018816670.1	94	
NC_049901.1	4883904	4890830	1	minus	T-complex protein 1 subunit zeta 1-like	LOC108988025	108988025	protein-coding	XM_018961117.2	XP_018816662.1	535	
NC_049901.1	4901359	4902411	1	plus	probable carboxylesterase 17	LOC108988070	108988070	protein-coding	XM_018961169.2	XP_018816714.1	350	
NC_049901.1	4910871	4911837	1	plus	30S ribosomal protein 3, chloroplastic-like	LOC118348481	118348481	protein-coding	XM_035690238.1	XP_035546131.1	193	
NC_049901.1	4912368	4919277	1	minus	ubiquitin receptor RAD23c-like	LOC108988169	108988169	protein-coding	XM_018961316.2	XP_018816861.1	383	
NC_049901.1	4943066	4946404	1	plus	cytokinin hydroxylase-like	LOC108987941	108987941	protein-coding	XM_018961019.2	XP_018816564.1	519	
NC_049901.1	4958504	4969166	1	minus	KH domain-containing protein At4g18375-like isoform X1	LOC108988114	108988114	protein-coding	XM_018961235.2	XP_018816780.1	690	
NC_049901.1	4971415	4973121	1	minus	LOB domain-containing protein 41-like	LOC108988115	108988115	protein-coding	XM_035684169.1	XP_035540062.1	301	
NC_049901.1	4985945	4987148	1	plus	ribulose bisphosphate carboxylase small chain, chloroplastic isoform X1	LOC108988192	108988192	protein-coding	XM_018961346.2	XP_018816891.1	183	
NC_049901.1	5002317	5004756	1	minus	uncharacterized protein LOC108988202 isoform X1	LOC108988202	108988202	protein-coding	XM_018961369.2	XP_018816914.1	173	
NC_049901.1	5022761	5027156	1	plus	caffeoylshikimate esterase	LOC108988223	108988223	protein-coding	XM_018961407.2	XP_018816952.1	348	
NC_049901.1	5028477	5035065	1	minus	uncharacterized protein LOC108988215	LOC108988215	108988215	protein-coding	XM_018961396.2	XP_018816941.1	355	
NC_049901.1	5037895	5039778	1	minus	transcription factor bHLH75-like	LOC108988216	108988216	protein-coding	XM_018961399.2	XP_018816944.1	266	
NC_049901.1	5041449	5043724	1	plus	40S ribosomal protein S7-like	LOC108988136	108988136	protein-coding	XM_018961271.2	XP_018816816.1	191	
NC_049901.1	5044016	5048514	1	minus	mannose-6-phosphate isomerase 1	LOC108988135	108988135	protein-coding	XM_018961269.2	XP_018816814.1	431	
NC_049901.1	5053242	5059162	1	plus	elongator complex protein 5	LOC108988237	108988237	protein-coding	XM_035689013.1	XP_035544906.1	376	
NC_049901.1	5059630	5060480	1	minus	late embryogenesis abundant protein At1g64065-like	LOC108988045	108988045	protein-coding	XM_018961139.2	XP_018816684.1	217	
NC_049901.1	5090645	5096387	1	minus	uncharacterized protein LOC108988252	LOC108988252	108988252	protein-coding	XM_018961466.2	XP_018817011.1	233	
NC_049901.1	5105735	5106694	1	plus	LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 2.2	LOC108988004	108988004	protein-coding	XM_035691345.1	XP_035547238.1	209	
NC_049901.1	5116440	5118188	1	plus	uncharacterized protein LOC118348873	LOC118348873	118348873	protein-coding	XM_035691409.1	XP_035547302.1	582	
NC_049901.1	5121860	5123640	1	plus	uncharacterized protein LOC118348125	LOC118348125	118348125	protein-coding	XM_035689016.1	XP_035544909.1	249	
NC_049901.1	5131705	5137746	1	plus	uncharacterized protein LOC108988167	LOC108988167	108988167	protein-coding	XM_018961314.2	XP_018816859.1	954	
NC_049901.1	5137850	5138984	1	minus	uncharacterized protein LOC108988168	LOC108988168	108988168	protein-coding	XM_018961315.2	XP_018816860.1	221	
NC_049901.1	5141813	5143446	1	minus	zinc finger protein 6-like	LOC108987954	108987954	protein-coding	XM_035689026.1	XP_035544919.1	223	
NC_049901.1	5153211	5161114	1	plus	plastidic glucose transporter 4-like	LOC108988191	108988191	protein-coding	XM_018961345.2	XP_018816890.1	543	
NC_049901.1	5161644	5165497	1	minus	uncharacterized protein LOC108987934	LOC108987934	108987934	protein-coding	XM_018961011.2	XP_018816556.1	151	
NC_049901.1	5167101	5171525	1	plus	delta(7)-sterol-C5(6)-desaturase-like	LOC108988023	108988023	protein-coding	XM_035682761.1	XP_035538654.1	275	
NC_049901.1	5171804	5174868	1	minus	PR5-like receptor kinase	LOC108988019	108988019	protein-coding	XM_035682757.1	XP_035538650.1	534	
NC_049901.1	5195265	5197361	1	plus	delta(7)-sterol-C5(6)-desaturase-like	LOC109016764	109016764	protein-coding	XM_018999136.2	XP_018854681.1	191	
NC_049901.1	5197891	5200683	1	minus	PR5-like receptor kinase	LOC109016762	109016762	protein-coding	XM_018999135.2	XP_018854680.1	493	
NC_049901.1	5201595	5210264	1	minus	uncharacterized gene	LOC109016765	109016765	pseudogene				
NC_049901.1	5211293	5214511	1	minus	PR5-like receptor kinase	LOC109020551	109020551	protein-coding	XM_035687630.1	XP_035543523.1	400	
NC_049901.1	5214980	5234995	1	minus	uncharacterized gene	LOC118349004	118349004	pseudogene				
NC_049901.1	5236015	5238989	1	minus	PR5-like receptor kinase	LOC118348977	118348977	protein-coding	XM_035691648.1	XP_035547541.1	469	
NC_049901.1	5239366	5243646	1	minus	alpha/beta hydrolase domain-containing protein 17B-like	LOC108988021	108988021	protein-coding	XM_018961112.2	XP_018816657.1	344	
NC_049901.1	5249809	5252330	1	minus	protein PCF11-like	LOC108988022	108988022	protein-coding	XM_018961113.2	XP_018816658.1	194	
NC_049901.1	5252781	5266048	1	minus	LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 1.3 isoform X1	LOC108988017	108988017	protein-coding	XM_018961099.2	XP_018816644.1	693	
NC_049901.1	5268161	5276159	1	plus	EVI5-like protein isoform X1	LOC108988020	108988020	protein-coding	XM_018961107.2	XP_018816652.1	361	
NC_049901.1	5276548	5281003	1	minus	LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 2.7	LOC108988018	108988018	protein-coding	XM_018961105.2	XP_018816650.1	646	
NC_049901.1	5282103	5282948	1	minus	uncharacterized gene	LOC108988003	108988003	pseudogene				
NC_049901.1	5286759	5288897	1	minus	putative glutamine amidotransferase GAT1_2.1	LOC108987940	108987940	protein-coding	XM_018961018.2	XP_018816563.1	425	
NC_049901.1	5295117	5295569	1	minus	non-specific lipid-transfer protein 2	LOC108988024	108988024	protein-coding	XM_018961116.2	XP_018816661.1	96	
NC_049901.1	5296380	5296460	1	plus	tRNA-Leu	TRNAL-CAG	108988261	tRNA				
NC_049901.1	5299569	5302359	1	plus	protein PLASTID MOVEMENT IMPAIRED 2 isoform X1	LOC108988225	108988225	protein-coding	XM_018961409.2	XP_018816954.1	649	
NC_049901.1	5306002	5309059	1	plus	receptor protein kinase-like protein ZAR1	LOC108987955	108987955	protein-coding	XM_018961040.2	XP_018816585.1	716	
NC_049901.1	5309463	5311830	1	minus	uncharacterized protein LOC108987935	LOC108987935	108987935	protein-coding	XM_018961012.2	XP_018816557.1	475	
NC_049901.1	5312068	5319084	1	plus	putative lipid phosphate phosphatase 3, chloroplastic isoform X2	LOC108988196	108988196	protein-coding	XM_018961352.2	XP_018816897.1	348	
NC_049901.1	5320823	5321835	1	plus	agamous-like MADS-box protein AGL80	LOC108988069	108988069	protein-coding	XM_035683930.1	XP_035539823.1	332	
NC_049901.1	5325243	5325659	1	plus	uncharacterized protein LOC108988002	LOC108988002	108988002	protein-coding	XM_018961081.1	XP_018816626.1	138	
NC_049901.1	5328019	5330529	1	plus	zinc finger CCCH domain-containing protein 14	LOC108987937	108987937	protein-coding	XM_018961014.2	XP_018816559.1	349	
NC_049901.1	5332487	5334630	1	minus	uncharacterized LOC108988072	LOC108988072	108988072	lncRNA	XR_001995613.2			
NC_049901.1	5336384	5337016	1	plus	uncharacterized LOC108988043	LOC108988043	108988043	lncRNA	XR_001995610.2			
NC_049901.1	5366717	5370921	1	minus	protein DETOXIFICATION 14-like	LOC108988176	108988176	protein-coding	XM_035694691.1	XP_035550584.1	477	
NC_049901.1	5373087	5377922	1	minus	2-hydroxyacyl-CoA lyase	LOC108988141	108988141	protein-coding	XM_018961276.2	XP_018816821.1	573	
NC_049901.1	5379615	5382647	1	minus	probable histone chaperone ASF1A	LOC108988121	108988121	protein-coding	XM_018961249.2	XP_018816794.1	193	
NC_049901.1	5383986	5402322	1	minus	DNA ligase 6 isoform X1	LOC108988120	108988120	protein-coding	XM_018961244.2	XP_018816789.1	1442	
NC_049901.1	5407076	5407642	1	minus	uncharacterized protein LOC108988073	LOC108988073	108988073	protein-coding	XM_018961173.2	XP_018816718.1	188	
NC_049901.1	5430143	5436242	1	plus	EEF1A lysine methyltransferase 2-like	LOC108988249	108988249	protein-coding	XM_018961460.2	XP_018817005.1	340	
NC_049901.1	5437405	5438172	1	minus	uncharacterized protein LOC108988082	LOC108988082	108988082	protein-coding	XM_018961185.2	XP_018816730.1	123	
NC_049901.1	5439734	5442885	1	plus	eukaryotic translation initiation factor 5-like	LOC108988153	108988153	protein-coding	XM_018961294.2	XP_018816839.1	446	
NC_049901.1	5443171	5448736	1	minus	uncharacterized protein LOC108987927	LOC108987927	108987927	protein-coding	XM_018960996.2	XP_018816541.1	248	
NC_049901.1	5454044	5456010	1	minus	protein PIN-LIKES 2-like	LOC108987958	108987958	protein-coding	XM_018961043.2	XP_018816588.1	452	
NC_049901.1	5463423	5463764	1	minus	uncharacterized protein LOC108988001	LOC108988001	108988001	protein-coding	XM_018961080.1	XP_018816625.1	113	
NC_049901.1	5468300	5469174	1	minus	uncharacterized LOC108988080	LOC108988080	108988080	lncRNA	XR_001995614.2			
NC_049901.1	5471013	5471459	1	minus	uncharacterized protein LOC108988000	LOC108988000	108988000	protein-coding	XM_018961079.1	XP_018816624.1	148	
NC_049901.1	5477327	5477764	1	minus	uncharacterized protein LOC108987999	LOC108987999	108987999	protein-coding	XM_018961078.1	XP_018816623.1	145	
NC_049901.1	5493913	5494359	1	minus	uncharacterized protein LOC108987998	LOC108987998	108987998	protein-coding	XM_018961077.1	XP_018816622.1	148	
NC_049901.1	5496674	5497480	1	minus	uncharacterized protein LOC108988063	LOC108988063	108988063	protein-coding	XM_018961163.2	XP_018816708.1	150	
NC_049901.1	5499463	5501358	1	minus	uncharacterized protein LOC108988171	LOC108988171	108988171	protein-coding	XM_018961318.2	XP_018816863.1	138	
NC_049901.1	5501458	5503856	1	minus	50S ribosomal protein L22, chloroplastic-like	LOC108988170	108988170	protein-coding	XM_018961317.2	XP_018816862.1	202	
NC_049901.1	5505306	5509416	1	plus	hyphally regulated cell wall protein 1	LOC108988250	108988250	protein-coding	XM_018961461.2	XP_018817006.1	327	
NC_049901.1	5510062	5514573	1	plus	ATP-dependent Clp protease proteolytic subunit 3, chloroplastic	LOC108988211	108988211	protein-coding	XM_018961391.2	XP_018816936.1	332	
NC_049901.1	5515490	5522867	1	plus	E3 ubiquitin-protein ligase SINA-like 10	LOC108988104	108988104	protein-coding	XM_018961223.2	XP_018816768.1	366	
NC_049901.1	5523536	5531345	1	plus	methionyl-tRNA formyltransferase	LOC108988105	108988105	protein-coding	XM_018961224.1	XP_018816769.1	355	
NC_049901.1	5536367	5538181	1	plus	heavy metal-associated isoprenylated plant protein 21-like	LOC108988107	108988107	protein-coding	XM_018961227.2	XP_018816772.1	153	
NC_049901.1	5540229	5556863	1	minus	pyridoxal kinase-like isoform X1	LOC108988106	108988106	protein-coding	XM_018961225.2	XP_018816770.1	343	
NC_049901.1	5565297	5571140	1	plus	stress response protein NST1-like	LOC118349619	118349619	protein-coding	XM_035695099.1	XP_035550992.1	409	
NC_049901.1	5582095	5582197	1	minus	U6 spliceosomal RNA	LOC118344422	118344422	snRNA	XR_004798197.1			
NC_049901.1	5582613	5584457	1	plus	transcription repressor MYB6-like	LOC108988219	108988219	protein-coding	XM_018961402.2	XP_018816947.1	230	
NC_049901.1	5597512	5601453	1	plus	uncharacterized protein At1g66480	LOC108988127	108988127	protein-coding	XM_018961260.2	XP_018816805.1	222	
NC_049901.1	5611056	5611755	1	minus	uncharacterized protein LOC108988128	LOC108988128	108988128	protein-coding	XM_018961261.2	XP_018816806.1	76	
NC_049901.1	5615577	5615954	1	plus	probable pathogenesis-related protein ARB_02861	LOC108987996	108987996	protein-coding	XM_018961075.1	XP_018816620.1	125	
NC_049901.1	5617251	5651929	1	minus	protease Do-like 7	LOC108988100	108988100	protein-coding	XM_018961218.2	XP_018816763.1	1113	
NC_049901.1	5655808	5657894	1	minus	probable aquaporin NIP-type	LOC108988062	108988062	protein-coding	XM_018961162.2	XP_018816707.1	280	
NC_049901.1	5661114	5664451	1	minus	U-box domain-containing protein 4	LOC108988217	108988217	protein-coding	XM_018961400.2	XP_018816945.1	384	
NC_049901.1	5675946	5677525	1	minus	putative transcription factor bHLH086	LOC108987995	108987995	protein-coding	XM_018961074.1	XP_018816619.1	347	
NC_049901.1	5681329	5683671	1	plus	benzyl alcohol O-benzoyltransferase-like	LOC108987994	108987994	protein-coding	XM_018961073.1	XP_018816618.1	346	
NC_049901.1	5685372	5689673	1	plus	pentatricopeptide repeat-containing protein At1g77360, mitochondrial-like isoform X1	LOC108988234	108988234	protein-coding	XM_018961436.2	XP_018816981.1	575	
NC_049901.1	5700925	5705253	1	plus	probable serine/threonine-protein kinase PBL21	LOC108988220	108988220	protein-coding	XM_018961404.2	XP_018816949.1	523	
NC_049901.1	5705586	5706212	1	minus	polcalcin Ole e 3	LOC108988221	108988221	protein-coding	XM_018961405.2	XP_018816950.1	86	
NC_049901.1	5707260	5713882	1	minus	uncharacterized gene	LOC108987993	108987993	pseudogene				
NC_049901.1	5720854	5721737	1	plus	probable calcium-binding protein CML23	LOC108988239	108988239	protein-coding	XM_018961450.2	XP_018816995.1	156	
NC_049901.1	5728744	5732578	1	minus	GDP-L-galactose phosphorylase 2-like	LOC108987964	108987964	protein-coding	XM_018961046.2	XP_018816591.1	437	
NC_049901.1	5746605	5753513	1	minus	transcription factor MYB114-like	LOC108988081	108988081	protein-coding	XM_018961184.2	XP_018816729.1	227	
NC_049901.1	5758170	5761323	1	minus	transcription factor MYB1-like	LOC108987948	108987948	protein-coding	XM_018961030.2	XP_018816575.1	248	
NC_049901.1	5766298	5768523	1	minus	protein C2-DOMAIN ABA-RELATED 4-like	LOC108987956	108987956	protein-coding	XM_018961041.2	XP_018816586.1	165	
NC_049901.1	5776260	5784084	1	plus	protein PTST, chloroplastic isoform X1	LOC108988205	108988205	protein-coding	XM_018961378.2	XP_018816923.1	297	
NC_049901.1	5787339	5790041	1	plus	uncharacterized protein LOC108987947	LOC108987947	108987947	protein-coding	XM_018961029.2	XP_018816574.1	151	
NC_049901.1	5807004	5809484	1	minus	DELLA protein GAI-like	LOC108988158	108988158	protein-coding	XM_018961303.2	XP_018816848.1	607	
NC_049901.1	5821376	5826491	1	plus	glutathione S-transferase DHAR3, chloroplastic-like	LOC108988174	108988174	protein-coding	XM_018961321.2	XP_018816866.1	291	
NC_049901.1	5827280	5828916	1	minus	geranylgeranyl pyrophosphate synthase, chloroplastic/chromoplastic-like	LOC108988172	108988172	protein-coding	XM_018961320.2	XP_018816865.1	365	
NC_049901.1	5837232	5842143	1	plus	uncharacterized protein LOC108988207	LOC108988207	108988207	protein-coding	XM_018961384.2	XP_018816929.1	595	
NC_049901.1	5849427	5850334	1	plus	protein RSI-1	LOC108988032	108988032	protein-coding	XM_018961127.2	XP_018816672.1	98	
NC_049901.1	5851543	5857391	1	plus	senescence-associated protein AAF, chlorolplastic isoform X1	LOC108988201	108988201	protein-coding	XM_018961365.2	XP_018816910.1	448	
NC_049901.1	5859837	5864070	1	plus	myosin-binding protein 3	LOC108988210	108988210	protein-coding	XM_018961390.2	XP_018816935.1	984	
NC_049901.1	5867235	5869577	1	plus	HMG-Y-related protein A-like isoform X1	LOC108987932	108987932	protein-coding	XM_018961008.2	XP_018816553.1	185	
NC_049901.1	5870618	5886596	1	minus	DNA repair protein RAD4	LOC108988190	108988190	protein-coding	XM_018961344.2	XP_018816889.1	968	
NC_049901.1	5890259	5896413	1	plus	THO complex subunit 4D	LOC108988140	108988140	protein-coding	XM_018961275.2	XP_018816820.1	282	
NC_049901.1	5897817	5901854	1	minus	uncharacterized protein LOC108988238 isoform X1	LOC108988238	108988238	protein-coding	XM_018961448.2	XP_018816993.1	452	
NC_049901.1	5903255	5906668	1	minus	F-box/kelch-repeat protein At1g57790-like	LOC108988253	108988253	protein-coding	XM_018961467.2	XP_018817012.1	351	
NC_049901.1	5909700	5912575	1	plus	GDSL esterase/lipase At5g37690	LOC108988213	108988213	protein-coding	XM_018961394.2	XP_018816939.2	357	
NC_049901.1	5915715	5919947	1	minus	glucan endo-1,3-beta-glucosidase 2-like	LOC108988229	108988229	protein-coding	XM_018961429.2	XP_018816974.1	496	
NC_049901.1	5930729	5944842	1	plus	uncharacterized protein LOC108988165 isoform X1	LOC108988165	108988165	protein-coding	XM_018961311.2	XP_018816856.1	677	
NC_049901.1	5968016	5970428	1	minus	transcription factor MYB20-like	LOC108987939	108987939	protein-coding	XM_018961017.2	XP_018816562.1	308	
NC_049901.1	5988013	5992446	1	plus	ADP-ribosylation factor-like protein 8c	LOC108988251	108988251	protein-coding	XM_018961464.2	XP_018817009.1	184	
NC_049901.1	5993941	5997284	1	minus	probable inactive receptor kinase At5g16590	LOC108988177	108988177	protein-coding	XM_018961326.2	XP_018816871.1	642	
NC_049901.1	6002505	6003639	1	minus	15.7 kDa heat shock protein, peroxisomal	LOC108988042	108988042	protein-coding	XM_018961137.2	XP_018816682.1	141	
NC_049901.1	6008768	6010873	1	minus	plasmodesmata-located protein 7	LOC108988254	108988254	protein-coding	XM_018961469.2	XP_018817014.1	287	
NC_049901.1	6014316	6016634	1	minus	nudix hydrolase 17, mitochondrial-like	LOC108987933	108987933	protein-coding	XM_018961010.2	XP_018816555.1	180	
NC_049901.1	6026343	6034161	1	minus	condensin complex subunit 3	LOC108988257	108988257	protein-coding	XM_018961471.2	XP_018817016.1	1034	
NC_049901.1	6045632	6049439	1	plus	glutamine synthetase cytosolic isozyme	LOC108988099	108988099	protein-coding	XM_018961217.2	XP_018816762.1	356	
NC_049901.1	6052514	6075297	1	plus	uncharacterized protein LOC108988098	LOC108988098	108988098	protein-coding	XM_018961215.2	XP_018816760.1	560	
NC_049901.1	6077224	6078624	1	plus	uncharacterized protein LOC108987957	LOC108987957	108987957	protein-coding	XM_018961042.2	XP_018816587.1	243	
NC_049901.1	6079669	6083805	1	plus	putative pentatricopeptide repeat-containing protein At1g09680	LOC108987931	108987931	protein-coding	XM_035687239.1	XP_035543132.1	600	
NC_049901.1	6087094	6088866	1	minus	aspartic proteinase PCS1	LOC108988193	108988193	protein-coding	XM_018961348.2	XP_018816893.1	488	
NC_049901.1	6100743	6103606	1	plus	centromere protein V	LOC108988014	108988014	protein-coding	XM_018961096.2	XP_018816641.1	144	
NC_049901.1	6103927	6110261	1	minus	NADH dehydrogenase [ubiquinone] iron-sulfur protein 1, mitochondrial	LOC108988010	108988010	protein-coding	XM_018961091.2	XP_018816636.1	746	
